,Country Code,year_survey,quantile,nb_quantiles,income,gdpppp
0,ALB,2008,1,100,728.89795,7297.0
1,ALB,2008,2,100,916.66235,7297.0
2,ALB,2008,3,100,1010.916,7297.0
3,ALB,2008,4,100,1086.9078,7297.0
4,ALB,2008,5,100,1132.6997,7297.0
5,ALB,2008,6,100,1171.1412,7297.0
6,ALB,2008,7,100,1201.1324,7297.0
7,ALB,2008,8,100,1240.8976,7297.0
8,ALB,2008,9,100,1285.6914,7297.0
9,ALB,2008,10,100,1325.2533,7297.0
10,ALB,2008,11,100,1351.3123,7297.0
11,ALB,2008,12,100,1379.9443,7297.0
12,ALB,2008,13,100,1416.7827,7297.0
13,ALB,2008,14,100,1467.0759,7297.0
14,ALB,2008,15,100,1503.6356,7297.0
15,ALB,2008,16,100,1535.6703,7297.0
16,ALB,2008,17,100,1571.8933,7297.0
17,ALB,2008,18,100,1604.8568,7297.0
18,ALB,2008,19,100,1636.6593,7297.0
19,ALB,2008,20,100,1669.9136,7297.0
20,ALB,2008,21,100,1709.7347,7297.0
21,ALB,2008,22,100,1746.391,7297.0
22,ALB,2008,23,100,1765.3282,7297.0
23,ALB,2008,24,100,1789.8435,7297.0
24,ALB,2008,25,100,1821.8538,7297.0
25,ALB,2008,26,100,1844.6742,7297.0
26,ALB,2008,27,100,1863.2518,7297.0
27,ALB,2008,28,100,1880.7145,7297.0
28,ALB,2008,29,100,1903.7499,7297.0
29,ALB,2008,30,100,1929.0539999999999,7297.0
30,ALB,2008,31,100,1950.4482,7297.0
31,ALB,2008,32,100,1967.546,7297.0
32,ALB,2008,33,100,1993.7744,7297.0
33,ALB,2008,34,100,2026.2073,7297.0
34,ALB,2008,35,100,2057.9592,7297.0
35,ALB,2008,36,100,2085.9587,7297.0
36,ALB,2008,37,100,2115.2470000000003,7297.0
37,ALB,2008,38,100,2141.7729999999997,7297.0
38,ALB,2008,39,100,2170.2737,7297.0
39,ALB,2008,40,100,2195.6135,7297.0
40,ALB,2008,41,100,2216.396,7297.0
41,ALB,2008,42,100,2258.5613,7297.0
42,ALB,2008,43,100,2291.3662,7297.0
43,ALB,2008,44,100,2318.385,7297.0
44,ALB,2008,45,100,2343.677,7297.0
45,ALB,2008,46,100,2367.7053,7297.0
46,ALB,2008,47,100,2394.3325,7297.0
47,ALB,2008,48,100,2414.1929,7297.0
48,ALB,2008,49,100,2450.6875,7297.0
49,ALB,2008,50,100,2493.837,7297.0
50,ALB,2008,51,100,2515.8542,7297.0
51,ALB,2008,52,100,2545.9229,7297.0
52,ALB,2008,53,100,2585.2053,7297.0
53,ALB,2008,54,100,2624.4959999999996,7297.0
54,ALB,2008,55,100,2653.1479999999997,7297.0
55,ALB,2008,56,100,2689.833,7297.0
56,ALB,2008,57,100,2727.5537,7297.0
57,ALB,2008,58,100,2760.3188,7297.0
58,ALB,2008,59,100,2789.3022,7297.0
59,ALB,2008,60,100,2820.4968,7297.0
60,ALB,2008,61,100,2853.7224,7297.0
61,ALB,2008,62,100,2892.0959999999995,7297.0
62,ALB,2008,63,100,2937.91,7297.0
63,ALB,2008,64,100,2981.6497,7297.0
64,ALB,2008,65,100,3007.7898,7297.0
65,ALB,2008,66,100,3061.0693,7297.0
66,ALB,2008,67,100,3103.5266,7297.0
67,ALB,2008,68,100,3146.2292,7297.0
68,ALB,2008,69,100,3181.6255,7297.0
69,ALB,2008,70,100,3230.5708,7297.0
70,ALB,2008,71,100,3280.7761,7297.0
71,ALB,2008,72,100,3341.487,7297.0
72,ALB,2008,73,100,3390.7966,7297.0
73,ALB,2008,74,100,3439.6257,7297.0
74,ALB,2008,75,100,3491.062,7297.0
75,ALB,2008,76,100,3559.863,7297.0
76,ALB,2008,77,100,3616.3733,7297.0
77,ALB,2008,78,100,3671.2327,7297.0
78,ALB,2008,79,100,3747.2676,7297.0
79,ALB,2008,80,100,3820.1353,7297.0
80,ALB,2008,81,100,3894.5598,7297.0
81,ALB,2008,82,100,3998.902,7297.0
82,ALB,2008,83,100,4088.487,7297.0
83,ALB,2008,84,100,4188.287,7297.0
84,ALB,2008,85,100,4297.0615,7297.0
85,ALB,2008,86,100,4417.9106,7297.0
86,ALB,2008,87,100,4477.9634,7297.0
87,ALB,2008,88,100,4587.197,7297.0
88,ALB,2008,89,100,4670.309,7297.0
89,ALB,2008,90,100,4773.785,7297.0
90,ALB,2008,91,100,4965.685,7297.0
91,ALB,2008,92,100,5144.8833,7297.0
92,ALB,2008,93,100,5348.793000000001,7297.0
93,ALB,2008,94,100,5619.445,7297.0
94,ALB,2008,95,100,5860.9169999999995,7297.0
95,ALB,2008,96,100,6231.0996,7297.0
96,ALB,2008,97,100,6822.3184,7297.0
97,ALB,2008,98,100,7775.891,7297.0
98,ALB,2008,99,100,9351.751,7297.0
99,ALB,2008,100,100,17754.324,7297.0
100,ARG,2008,1,100,254.08942000000002,13220.0
101,ARG,2008,2,100,470.5015,13220.0
102,ARG,2008,3,100,623.4542,13220.0
103,ARG,2008,4,100,734.97455,13220.0
104,ARG,2008,5,100,832.3185,13220.0
105,ARG,2008,6,100,918.408,13220.0
106,ARG,2008,7,100,1012.4612,13220.0
107,ARG,2008,8,100,1106.381,13220.0
108,ARG,2008,9,100,1185.0071,13220.0
109,ARG,2008,10,100,1269.6984,13220.0
110,ARG,2008,11,100,1338.0342,13220.0
111,ARG,2008,12,100,1380.8749,13220.0
112,ARG,2008,13,100,1470.019,13220.0
113,ARG,2008,14,100,1549.8207,13220.0
114,ARG,2008,15,100,1624.023,13220.0
115,ARG,2008,16,100,1687.6732,13220.0
116,ARG,2008,17,100,1752.8687,13220.0
117,ARG,2008,18,100,1823.7720000000002,13220.0
118,ARG,2008,19,100,1898.275,13220.0
119,ARG,2008,20,100,1974.4622,13220.0
120,ARG,2008,21,100,2032.3722,13220.0
121,ARG,2008,22,100,2094.0496,13220.0
122,ARG,2008,23,100,2170.0852,13220.0
123,ARG,2008,24,100,2228.7747,13220.0
124,ARG,2008,25,100,2292.8467,13220.0
125,ARG,2008,26,100,2363.1096,13220.0
126,ARG,2008,27,100,2429.5596,13220.0
127,ARG,2008,28,100,2497.3577,13220.0
128,ARG,2008,29,100,2566.5305,13220.0
129,ARG,2008,30,100,2637.7153,13220.0
130,ARG,2008,31,100,2692.171,13220.0
131,ARG,2008,32,100,2746.051,13220.0
132,ARG,2008,33,100,2820.2788,13220.0
133,ARG,2008,34,100,2897.1238,13220.0
134,ARG,2008,35,100,2967.7244,13220.0
135,ARG,2008,36,100,3035.2540000000004,13220.0
136,ARG,2008,37,100,3097.5535,13220.0
137,ARG,2008,38,100,3184.9153,13220.0
138,ARG,2008,39,100,3282.9697,13220.0
139,ARG,2008,40,100,3321.3784,13220.0
140,ARG,2008,41,100,3405.5334,13220.0
141,ARG,2008,42,100,3458.2698,13220.0
142,ARG,2008,43,100,3576.3364,13220.0
143,ARG,2008,44,100,3653.4840000000004,13220.0
144,ARG,2008,45,100,3742.366,13220.0
145,ARG,2008,46,100,3834.9336,13220.0
146,ARG,2008,47,100,3937.5852,13220.0
147,ARG,2008,48,100,3983.421,13220.0
148,ARG,2008,49,100,4081.0247,13220.0
149,ARG,2008,50,100,4132.6655,13220.0
150,ARG,2008,51,100,4236.1157,13220.0
151,ARG,2008,52,100,4321.946,13220.0
152,ARG,2008,53,100,4410.517,13220.0
153,ARG,2008,54,100,4509.2407,13220.0
154,ARG,2008,55,100,4603.4473,13220.0
155,ARG,2008,56,100,4687.6504,13220.0
156,ARG,2008,57,100,4787.1006,13220.0
157,ARG,2008,58,100,4900.4614,13220.0
158,ARG,2008,59,100,4983.294,13220.0
159,ARG,2008,60,100,5099.2793,13220.0
160,ARG,2008,61,100,5205.6445,13220.0
161,ARG,2008,62,100,5313.5109999999995,13220.0
162,ARG,2008,63,100,5458.491,13220.0
163,ARG,2008,64,100,5567.0547,13220.0
164,ARG,2008,65,100,5703.41,13220.0
165,ARG,2008,66,100,5849.013000000001,13220.0
166,ARG,2008,67,100,5982.9033,13220.0
167,ARG,2008,68,100,6137.5234,13220.0
168,ARG,2008,69,100,6282.3105,13220.0
169,ARG,2008,70,100,6448.2114,13220.0
170,ARG,2008,71,100,6600.3413,13220.0
171,ARG,2008,72,100,6696.6587,13220.0
172,ARG,2008,73,100,6826.522,13220.0
173,ARG,2008,74,100,6995.557,13220.0
174,ARG,2008,75,100,7202.156,13220.0
175,ARG,2008,76,100,7416.6777,13220.0
176,ARG,2008,77,100,7625.8706,13220.0
177,ARG,2008,78,100,7869.0835,13220.0
178,ARG,2008,79,100,8084.654,13220.0
179,ARG,2008,80,100,8273.657,13220.0
180,ARG,2008,81,100,8522.606,13220.0
181,ARG,2008,82,100,8771.192,13220.0
182,ARG,2008,83,100,9024.021,13220.0
183,ARG,2008,84,100,9286.609,13220.0
184,ARG,2008,85,100,9666.155,13220.0
185,ARG,2008,86,100,10008.863000000001,13220.0
186,ARG,2008,87,100,10313.333,13220.0
187,ARG,2008,88,100,10734.454,13220.0
188,ARG,2008,89,100,11133.899,13220.0
189,ARG,2008,90,100,11605.032,13220.0
190,ARG,2008,91,100,12110.668,13220.0
191,ARG,2008,92,100,12821.353000000001,13220.0
192,ARG,2008,93,100,13450.862,13220.0
193,ARG,2008,94,100,14296.399,13220.0
194,ARG,2008,95,100,15406.059,13220.0
195,ARG,2008,96,100,16618.873,13220.0
196,ARG,2008,97,100,18226.73,13220.0
197,ARG,2008,98,100,20528.305,13220.0
198,ARG,2008,99,100,24444.95,13220.0
199,ARG,2008,100,100,43669.242,13220.0
200,ARM,2008,1,100,366.6178,5611.0
201,ARM,2008,2,100,535.32733,5611.0
202,ARM,2008,3,100,611.6456,5611.0
203,ARM,2008,4,100,658.3394,5611.0
204,ARM,2008,5,100,690.8471,5611.0
205,ARM,2008,6,100,721.91,5611.0
206,ARM,2008,7,100,753.8348,5611.0
207,ARM,2008,8,100,784.914,5611.0
208,ARM,2008,9,100,809.0876,5611.0
209,ARM,2008,10,100,830.59094,5611.0
210,ARM,2008,11,100,852.4589,5611.0
211,ARM,2008,12,100,868.94116,5611.0
212,ARM,2008,13,100,885.39276,5611.0
213,ARM,2008,14,100,901.40045,5611.0
214,ARM,2008,15,100,916.8185,5611.0
215,ARM,2008,16,100,930.39844,5611.0
216,ARM,2008,17,100,944.1479,5611.0
217,ARM,2008,18,100,960.3194599999999,5611.0
218,ARM,2008,19,100,973.6211,5611.0
219,ARM,2008,20,100,985.9384,5611.0
220,ARM,2008,21,100,1001.25635,5611.0
221,ARM,2008,22,100,1015.4506,5611.0
222,ARM,2008,23,100,1032.4769999999999,5611.0
223,ARM,2008,24,100,1045.7046,5611.0
224,ARM,2008,25,100,1057.7776,5611.0
225,ARM,2008,26,100,1069.1831,5611.0
226,ARM,2008,27,100,1081.0719,5611.0
227,ARM,2008,28,100,1092.8855,5611.0
228,ARM,2008,29,100,1108.2437,5611.0
229,ARM,2008,30,100,1120.6235,5611.0
230,ARM,2008,31,100,1133.1283,5611.0
231,ARM,2008,32,100,1146.9109,5611.0
232,ARM,2008,33,100,1162.6599,5611.0
233,ARM,2008,34,100,1178.236,5611.0
234,ARM,2008,35,100,1193.8954,5611.0
235,ARM,2008,36,100,1208.1305,5611.0
236,ARM,2008,37,100,1223.5303,5611.0
237,ARM,2008,38,100,1238.8951,5611.0
238,ARM,2008,39,100,1253.8859,5611.0
239,ARM,2008,40,100,1268.9225,5611.0
240,ARM,2008,41,100,1281.8394,5611.0
241,ARM,2008,42,100,1296.4242,5611.0
242,ARM,2008,43,100,1314.5457,5611.0
243,ARM,2008,44,100,1327.7771,5611.0
244,ARM,2008,45,100,1342.8373,5611.0
245,ARM,2008,46,100,1359.8248,5611.0
246,ARM,2008,47,100,1377.7891,5611.0
247,ARM,2008,48,100,1394.5028,5611.0
248,ARM,2008,49,100,1411.0984,5611.0
249,ARM,2008,50,100,1428.1554,5611.0
250,ARM,2008,51,100,1446.4796,5611.0
251,ARM,2008,52,100,1462.5804,5611.0
252,ARM,2008,53,100,1478.4479,5611.0
253,ARM,2008,54,100,1492.0929,5611.0
254,ARM,2008,55,100,1508.306,5611.0
255,ARM,2008,56,100,1524.2128,5611.0
256,ARM,2008,57,100,1544.3384,5611.0
257,ARM,2008,58,100,1561.2284,5611.0
258,ARM,2008,59,100,1579.2787,5611.0
259,ARM,2008,60,100,1597.0527,5611.0
260,ARM,2008,61,100,1615.3346,5611.0
261,ARM,2008,62,100,1629.283,5611.0
262,ARM,2008,63,100,1646.6173,5611.0
263,ARM,2008,64,100,1664.7320000000002,5611.0
264,ARM,2008,65,100,1686.3934,5611.0
265,ARM,2008,66,100,1709.094,5611.0
266,ARM,2008,67,100,1730.8502,5611.0
267,ARM,2008,68,100,1750.0732,5611.0
268,ARM,2008,69,100,1777.7485,5611.0
269,ARM,2008,70,100,1803.7054,5611.0
270,ARM,2008,71,100,1826.0278,5611.0
271,ARM,2008,72,100,1852.229,5611.0
272,ARM,2008,73,100,1879.5952,5611.0
273,ARM,2008,74,100,1906.9038,5611.0
274,ARM,2008,75,100,1932.2344,5611.0
275,ARM,2008,76,100,1960.7899,5611.0
276,ARM,2008,77,100,1994.7466,5611.0
277,ARM,2008,78,100,2029.332,5611.0
278,ARM,2008,79,100,2065.607,5611.0
279,ARM,2008,80,100,2098.375,5611.0
280,ARM,2008,81,100,2132.9453,5611.0
281,ARM,2008,82,100,2169.0327,5611.0
282,ARM,2008,83,100,2215.1067,5611.0
283,ARM,2008,84,100,2258.8452,5611.0
284,ARM,2008,85,100,2302.0046,5611.0
285,ARM,2008,86,100,2354.0588,5611.0
286,ARM,2008,87,100,2404.2112,5611.0
287,ARM,2008,88,100,2453.5447,5611.0
288,ARM,2008,89,100,2512.8293,5611.0
289,ARM,2008,90,100,2570.032,5611.0
290,ARM,2008,91,100,2653.5796,5611.0
291,ARM,2008,92,100,2738.5073,5611.0
292,ARM,2008,93,100,2832.9912,5611.0
293,ARM,2008,94,100,2932.5605,5611.0
294,ARM,2008,95,100,3062.8557,5611.0
295,ARM,2008,96,100,3229.5537,5611.0
296,ARM,2008,97,100,3466.665,5611.0
297,ARM,2008,98,100,3758.6018,5611.0
298,ARM,2008,99,100,4320.2896,5611.0
299,ARM,2008,100,100,6566.159000000001,5611.0
300,AUT,2008,1,100,2958.0764,36193.0
301,AUT,2008,2,100,4893.4673,36193.0
302,AUT,2008,3,100,5459.649,36193.0
303,AUT,2008,4,100,5923.5854,36193.0
304,AUT,2008,5,100,6380.278,36193.0
305,AUT,2008,6,100,6779.2646,36193.0
306,AUT,2008,7,100,7056.4434,36193.0
307,AUT,2008,8,100,7316.1816,36193.0
308,AUT,2008,9,100,7581.0547,36193.0
309,AUT,2008,10,100,7759.3896,36193.0
310,AUT,2008,11,100,7956.4214,36193.0
311,AUT,2008,12,100,8176.272,36193.0
312,AUT,2008,13,100,8415.03,36193.0
313,AUT,2008,14,100,8623.799,36193.0
314,AUT,2008,15,100,8814.575,36193.0
315,AUT,2008,16,100,8990.363000000001,36193.0
316,AUT,2008,17,100,9178.429,36193.0
317,AUT,2008,18,100,9376.023000000001,36193.0
318,AUT,2008,19,100,9515.739,36193.0
319,AUT,2008,20,100,9695.099,36193.0
320,AUT,2008,21,100,9863.0205,36193.0
321,AUT,2008,22,100,10055.017,36193.0
322,AUT,2008,23,100,10259.746,36193.0
323,AUT,2008,24,100,10496.358999999999,36193.0
324,AUT,2008,25,100,10554.083999999999,36193.0
325,AUT,2008,26,100,10697.8,36193.0
326,AUT,2008,27,100,10856.462,36193.0
327,AUT,2008,28,100,10975.0625,36193.0
328,AUT,2008,29,100,11093.223999999998,36193.0
329,AUT,2008,30,100,11224.961000000001,36193.0
330,AUT,2008,31,100,11336.454,36193.0
331,AUT,2008,32,100,11480.446000000002,36193.0
332,AUT,2008,33,100,11661.576000000001,36193.0
333,AUT,2008,34,100,11890.7,36193.0
334,AUT,2008,35,100,12048.354,36193.0
335,AUT,2008,36,100,12211.809,36193.0
336,AUT,2008,37,100,12393.749,36193.0
337,AUT,2008,38,100,12563.548999999999,36193.0
338,AUT,2008,39,100,12775.847,36193.0
339,AUT,2008,40,100,12936.386,36193.0
340,AUT,2008,41,100,13065.986,36193.0
341,AUT,2008,42,100,13249.753,36193.0
342,AUT,2008,43,100,13408.748,36193.0
343,AUT,2008,44,100,13595.513,36193.0
344,AUT,2008,45,100,13777.695,36193.0
345,AUT,2008,46,100,13926.499,36193.0
346,AUT,2008,47,100,14080.673,36193.0
347,AUT,2008,48,100,14270.823999999999,36193.0
348,AUT,2008,49,100,14446.655,36193.0
349,AUT,2008,50,100,14569.917,36193.0
350,AUT,2008,51,100,14742.935,36193.0
351,AUT,2008,52,100,14875.329,36193.0
352,AUT,2008,53,100,15048.216,36193.0
353,AUT,2008,54,100,15231.71,36193.0
354,AUT,2008,55,100,15454.663,36193.0
355,AUT,2008,56,100,15650.356000000002,36193.0
356,AUT,2008,57,100,15792.675,36193.0
357,AUT,2008,58,100,15951.31,36193.0
358,AUT,2008,59,100,16162.755,36193.0
359,AUT,2008,60,100,16372.482,36193.0
360,AUT,2008,61,100,16581.996,36193.0
361,AUT,2008,62,100,16798.281000000003,36193.0
362,AUT,2008,63,100,17026.717,36193.0
363,AUT,2008,64,100,17220.933999999997,36193.0
364,AUT,2008,65,100,17363.371,36193.0
365,AUT,2008,66,100,17499.843999999997,36193.0
366,AUT,2008,67,100,17680.13,36193.0
367,AUT,2008,68,100,17933.955,36193.0
368,AUT,2008,69,100,18200.24,36193.0
369,AUT,2008,70,100,18487.195,36193.0
370,AUT,2008,71,100,18745.055,36193.0
371,AUT,2008,72,100,19070.545,36193.0
372,AUT,2008,73,100,19393.23,36193.0
373,AUT,2008,74,100,19683.795,36193.0
374,AUT,2008,75,100,19946.754,36193.0
375,AUT,2008,76,100,20257.729,36193.0
376,AUT,2008,77,100,20548.162,36193.0
377,AUT,2008,78,100,20936.433999999997,36193.0
378,AUT,2008,79,100,21305.51,36193.0
379,AUT,2008,80,100,21702.86,36193.0
380,AUT,2008,81,100,22053.854,36193.0
381,AUT,2008,82,100,22417.683999999997,36193.0
382,AUT,2008,83,100,22769.736,36193.0
383,AUT,2008,84,100,23219.654,36193.0
384,AUT,2008,85,100,23658.086,36193.0
385,AUT,2008,86,100,24118.436,36193.0
386,AUT,2008,87,100,24701.767999999996,36193.0
387,AUT,2008,88,100,25324.041,36193.0
388,AUT,2008,89,100,26055.51,36193.0
389,AUT,2008,90,100,26861.66,36193.0
390,AUT,2008,91,100,27365.67,36193.0
391,AUT,2008,92,100,28057.947,36193.0
392,AUT,2008,93,100,29231.506,36193.0
393,AUT,2008,94,100,30725.93,36193.0
394,AUT,2008,95,100,32304.807,36193.0
395,AUT,2008,96,100,33914.105,36193.0
396,AUT,2008,97,100,36080.902,36193.0
397,AUT,2008,98,100,39450.555,36193.0
398,AUT,2008,99,100,44950.312000000005,36193.0
399,AUT,2008,100,100,72216.68,36193.0
400,AZE,2008,1,100,397.53983,8101.0
401,AZE,2008,2,100,597.7732,8101.0
402,AZE,2008,3,100,705.47003,8101.0
403,AZE,2008,4,100,785.5261,8101.0
404,AZE,2008,5,100,841.7524400000001,8101.0
405,AZE,2008,6,100,889.26465,8101.0
406,AZE,2008,7,100,932.3291,8101.0
407,AZE,2008,8,100,966.5682,8101.0
408,AZE,2008,9,100,1000.89575,8101.0
409,AZE,2008,10,100,1030.9384,8101.0
410,AZE,2008,11,100,1063.077,8101.0
411,AZE,2008,12,100,1089.2882,8101.0
412,AZE,2008,13,100,1109.0536,8101.0
413,AZE,2008,14,100,1132.5004,8101.0
414,AZE,2008,15,100,1157.472,8101.0
415,AZE,2008,16,100,1183.8331,8101.0
416,AZE,2008,17,100,1211.8410000000001,8101.0
417,AZE,2008,18,100,1235.0409,8101.0
418,AZE,2008,19,100,1263.6779,8101.0
419,AZE,2008,20,100,1289.6282,8101.0
420,AZE,2008,21,100,1312.7732,8101.0
421,AZE,2008,22,100,1340.2343,8101.0
422,AZE,2008,23,100,1360.6794,8101.0
423,AZE,2008,24,100,1378.1614,8101.0
424,AZE,2008,25,100,1398.6608,8101.0
425,AZE,2008,26,100,1419.7888,8101.0
426,AZE,2008,27,100,1443.7722,8101.0
427,AZE,2008,28,100,1466.4355,8101.0
428,AZE,2008,29,100,1482.9543,8101.0
429,AZE,2008,30,100,1498.5485,8101.0
430,AZE,2008,31,100,1518.4031,8101.0
431,AZE,2008,32,100,1538.4147,8101.0
432,AZE,2008,33,100,1562.2014,8101.0
433,AZE,2008,34,100,1582.2411,8101.0
434,AZE,2008,35,100,1600.9976,8101.0
435,AZE,2008,36,100,1621.3514,8101.0
436,AZE,2008,37,100,1642.4609,8101.0
437,AZE,2008,38,100,1663.1589,8101.0
438,AZE,2008,39,100,1678.1335,8101.0
439,AZE,2008,40,100,1702.9662,8101.0
440,AZE,2008,41,100,1730.6482,8101.0
441,AZE,2008,42,100,1757.1052,8101.0
442,AZE,2008,43,100,1781.6798,8101.0
443,AZE,2008,44,100,1803.8955,8101.0
444,AZE,2008,45,100,1824.9994,8101.0
445,AZE,2008,46,100,1844.5889,8101.0
446,AZE,2008,47,100,1866.9677,8101.0
447,AZE,2008,48,100,1893.0414,8101.0
448,AZE,2008,49,100,1913.9672,8101.0
449,AZE,2008,50,100,1939.9401,8101.0
450,AZE,2008,51,100,1964.559,8101.0
451,AZE,2008,52,100,1986.8768,8101.0
452,AZE,2008,53,100,2014.0219,8101.0
453,AZE,2008,54,100,2041.649,8101.0
454,AZE,2008,55,100,2071.6316,8101.0
455,AZE,2008,56,100,2096.976,8101.0
456,AZE,2008,57,100,2124.9045,8101.0
457,AZE,2008,58,100,2149.6345,8101.0
458,AZE,2008,59,100,2184.0146,8101.0
459,AZE,2008,60,100,2216.6584,8101.0
460,AZE,2008,61,100,2244.8586,8101.0
461,AZE,2008,62,100,2276.6187,8101.0
462,AZE,2008,63,100,2315.18,8101.0
463,AZE,2008,64,100,2348.3252,8101.0
464,AZE,2008,65,100,2380.6257,8101.0
465,AZE,2008,66,100,2418.7363,8101.0
466,AZE,2008,67,100,2453.511,8101.0
467,AZE,2008,68,100,2489.0386,8101.0
468,AZE,2008,69,100,2517.344,8101.0
469,AZE,2008,70,100,2552.798,8101.0
470,AZE,2008,71,100,2597.1643,8101.0
471,AZE,2008,72,100,2635.1892,8101.0
472,AZE,2008,73,100,2676.0115,8101.0
473,AZE,2008,74,100,2729.739,8101.0
474,AZE,2008,75,100,2773.526,8101.0
475,AZE,2008,76,100,2829.882,8101.0
476,AZE,2008,77,100,2884.8845,8101.0
477,AZE,2008,78,100,2947.8445,8101.0
478,AZE,2008,79,100,3001.4766,8101.0
479,AZE,2008,80,100,3057.0652,8101.0
480,AZE,2008,81,100,3115.485,8101.0
481,AZE,2008,82,100,3194.3496,8101.0
482,AZE,2008,83,100,3267.7637,8101.0
483,AZE,2008,84,100,3350.2402,8101.0
484,AZE,2008,85,100,3431.7202,8101.0
485,AZE,2008,86,100,3505.6975,8101.0
486,AZE,2008,87,100,3596.651,8101.0
487,AZE,2008,88,100,3697.7544,8101.0
488,AZE,2008,89,100,3821.3423,8101.0
489,AZE,2008,90,100,3960.8171,8101.0
490,AZE,2008,91,100,4126.079000000001,8101.0
491,AZE,2008,92,100,4296.9224,8101.0
492,AZE,2008,93,100,4450.0737,8101.0
493,AZE,2008,94,100,4641.4956,8101.0
494,AZE,2008,95,100,4917.4424,8101.0
495,AZE,2008,96,100,5283.547,8101.0
496,AZE,2008,97,100,5802.638000000001,8101.0
497,AZE,2008,98,100,6366.059,8101.0
498,AZE,2008,99,100,7459.7114,8101.0
499,AZE,2008,100,100,12023.726999999999,8101.0
500,BEL,2008,1,100,2421.9417,33561.0
501,BEL,2008,2,100,3812.5588,33561.0
502,BEL,2008,3,100,4534.754,33561.0
503,BEL,2008,4,100,5019.002,33561.0
504,BEL,2008,5,100,5442.7627,33561.0
505,BEL,2008,6,100,5789.4575,33561.0
506,BEL,2008,7,100,5932.276999999999,33561.0
507,BEL,2008,8,100,6155.182,33561.0
508,BEL,2008,9,100,6464.0415,33561.0
509,BEL,2008,10,100,6722.951999999999,33561.0
510,BEL,2008,11,100,6980.2744,33561.0
511,BEL,2008,12,100,7225.5337,33561.0
512,BEL,2008,13,100,7398.678000000001,33561.0
513,BEL,2008,14,100,7576.366999999999,33561.0
514,BEL,2008,15,100,7790.9087,33561.0
515,BEL,2008,16,100,8010.5806,33561.0
516,BEL,2008,17,100,8197.304,33561.0
517,BEL,2008,18,100,8386.279,33561.0
518,BEL,2008,19,100,8623.151,33561.0
519,BEL,2008,20,100,8828.586,33561.0
520,BEL,2008,21,100,8951.07,33561.0
521,BEL,2008,22,100,9133.271,33561.0
522,BEL,2008,23,100,9274.131,33561.0
523,BEL,2008,24,100,9459.186,33561.0
524,BEL,2008,25,100,9647.348,33561.0
525,BEL,2008,26,100,9691.989,33561.0
526,BEL,2008,27,100,9832.226,33561.0
527,BEL,2008,28,100,10004.87,33561.0
528,BEL,2008,29,100,10155.132,33561.0
529,BEL,2008,30,100,10338.362,33561.0
530,BEL,2008,31,100,10499.326000000001,33561.0
531,BEL,2008,32,100,10631.153,33561.0
532,BEL,2008,33,100,10729.278,33561.0
533,BEL,2008,34,100,10846.114,33561.0
534,BEL,2008,35,100,10992.511999999999,33561.0
535,BEL,2008,36,100,11160.118,33561.0
536,BEL,2008,37,100,11337.671,33561.0
537,BEL,2008,38,100,11500.597,33561.0
538,BEL,2008,39,100,11625.997,33561.0
539,BEL,2008,40,100,11754.065,33561.0
540,BEL,2008,41,100,11863.57,33561.0
541,BEL,2008,42,100,12041.02,33561.0
542,BEL,2008,43,100,12205.597,33561.0
543,BEL,2008,44,100,12307.666000000001,33561.0
544,BEL,2008,45,100,12427.497,33561.0
545,BEL,2008,46,100,12556.733,33561.0
546,BEL,2008,47,100,12674.048,33561.0
547,BEL,2008,48,100,12775.82,33561.0
548,BEL,2008,49,100,12911.546,33561.0
549,BEL,2008,50,100,13094.941,33561.0
550,BEL,2008,51,100,13260.795,33561.0
551,BEL,2008,52,100,13433.061000000002,33561.0
552,BEL,2008,53,100,13584.105,33561.0
553,BEL,2008,54,100,13720.003999999999,33561.0
554,BEL,2008,55,100,13910.899,33561.0
555,BEL,2008,56,100,14057.902,33561.0
556,BEL,2008,57,100,14278.151000000002,33561.0
557,BEL,2008,58,100,14493.552,33561.0
558,BEL,2008,59,100,14641.54,33561.0
559,BEL,2008,60,100,14774.579,33561.0
560,BEL,2008,61,100,14909.616000000002,33561.0
561,BEL,2008,62,100,15079.142,33561.0
562,BEL,2008,63,100,15234.488000000001,33561.0
563,BEL,2008,64,100,15444.042,33561.0
564,BEL,2008,65,100,15634.309,33561.0
565,BEL,2008,66,100,15801.021,33561.0
566,BEL,2008,67,100,16062.928999999998,33561.0
567,BEL,2008,68,100,16224.243999999999,33561.0
568,BEL,2008,69,100,16462.303,33561.0
569,BEL,2008,70,100,16624.264,33561.0
570,BEL,2008,71,100,16840.625,33561.0
571,BEL,2008,72,100,17032.945,33561.0
572,BEL,2008,73,100,17233.117,33561.0
573,BEL,2008,74,100,17462.916,33561.0
574,BEL,2008,75,100,17729.3,33561.0
575,BEL,2008,76,100,17980.027,33561.0
576,BEL,2008,77,100,18226.555,33561.0
577,BEL,2008,78,100,18570.73,33561.0
578,BEL,2008,79,100,18900.266,33561.0
579,BEL,2008,80,100,19196.428,33561.0
580,BEL,2008,81,100,19519.941000000003,33561.0
581,BEL,2008,82,100,19856.568,33561.0
582,BEL,2008,83,100,20265.361,33561.0
583,BEL,2008,84,100,20699.816000000003,33561.0
584,BEL,2008,85,100,21186.132999999998,33561.0
585,BEL,2008,86,100,21661.959,33561.0
